ObjectPath,Content,SceneName,Translated,TranslatedText
"LFA Case 6 FGF After Induction/State Canvas/State 2 - 5/5 PLOTS/Text","<b>5/5.</b>  Note that the F<sub>E</sub>A target is reached by reducing FGF and increasing F<sub>D</sub>A from 8-15 minutes with less cumulative agent (2.3 mL) delivered than when FGF = 5 L/min (3.1 mL).
",Korean LFA ASA 2022,Y,"5/5. Perhatikan bahwa target F<sub>E</sub>A dicapai dengan mengurangi FGF dan meningkatkan F<sub>D</sub>A dari 8-15 menit dengan agen kumulatif yang lebih sedikit (2.3 mL) yang diberikan dibandingkan ketika FGF = 5 L/menit (3.1 mL)."
"LFA Case 6 FGF After Induction/State Canvas/State 4 - 1/6/Heading","CAN FGF BE REDUCED DURING WASH-IN?",Korean LFA ASA 2022,Y,"BISAKAH FGF DIKURANGI SELAMA WASH-IN?"
"Help Canvas/SubPages/ExploreOnYourOwnSubPage/Text","Explore on Your Own is an alternative to the guided simulation which is the default mode of use. In Explore on Your Own, there is no script to follow and you can experiment. When clicked, the guided simulation state goes away, and the Explore on Your Own button toggles to Return to Guided Simulation.

The Return to Guided Simulation button will erase your experiment and return to the last guided simulation state.  Additionally, if you make changes outside of what the script requests while in the guided simulation, you may click the button twice to reset the guided simulation state.


",Korean LFA ASA 2022,Y,"Eksplorasi Sendiri adalah alternatif dari simulasi terpandu yang merupakan mode penggunaan default. Dalam Eksplorasi Sendiri, tidak ada skrip untuk diikuti dan Anda dapat bereksperimen. Ketika diklik, status simulasi terpandu hilang, dan tombol Eksplorasi Sendiri beralih ke Kembali ke Simulasi Terpandu.

Tombol Kembali ke Simulasi Terpandu akan menghapus eksperimen Anda dan kembali ke status simulasi terpandu terakhir. Selain itu, jika Anda membuat perubahan di luar apa yang diminta skrip saat dalam simulasi terpandu, Anda dapat mengklik tombol dua kali untuk mengatur ulang status simulasi terpandu."
"LFA Case 1 Intro/State Canvas/PracticingArt-1/Text (2) - Bold","
This timely emergence from an inhalation anesthetic is a result that every anesthesia professional seeks to achieve from the early days of training.  While there is much knowledge required, there is no exact formula to follow.  Consistently achieving that result for every patient is ultimately an art requiring knowledge, hours of practice and never being satisfied with a less than perfect result.  Most anesthesia professionals develop the skills to manage the emergence process in part because it is a highly valued outcome for the entire surgical team.

	",Korean LFA ASA 2022,Y,"Kemunculan tepat waktu dari anestesi inhalasi adalah hasil yang setiap profesional anestesi berusaha untuk dicapai sejak hari-hari awal pelatihan. Meskipun banyak pengetahuan yang diperlukan, tidak ada formula pasti yang harus diikuti. Mencapai hasil tersebut secara konsisten untuk setiap pasien pada akhirnya adalah seni yang memerlukan pengetahuan, jam latihan, dan tidak pernah puas dengan hasil yang kurang sempurna. Sebagian besar profesional anestesi mengembangkan keterampilan untuk mengelola proses kemunculan sebagian karena itu adalah hasil yang sangat dihargai oleh seluruh tim bedah."
"LFA Case 1 Intro/State Canvas/ScopeandApproach-2/Heading (1)","Scope and Approach of the Course",Korean LFA ASA 2022,Y,"Ruang Lingkup dan Pendekatan Kursus"
"LFA Case 1 Intro/State Canvas/UsefulDefinitions-3/Text (1)","


We have also made a number of assumptions intended to provide consistent simulation results.  The underlying goal is to make sure that the principles of low flow anesthesia are clearly demonstrated.  The Help menu provides additional details about the underlying assumptions.",Korean LFA ASA 2022,Y,"Kami juga telah membuat sejumlah asumsi yang dimaksudkan untuk memberikan hasil simulasi yang konsisten. Tujuan dasarnya adalah memastikan bahwa prinsip-prinsip anestesi aliran rendah ditunjukkan dengan jelas. Menu Bantuan menyediakan detail tambahan tentang asumsi yang mendasarinya."
"LFA Case 1 Intro/State Canvas/Why Bother-2/Heading (1)","Why Bother with Low Flow Anesthesia?",Korean LFA ASA 2022,Y,"Mengapa Repot dengan Anestesi Aliran Rendah?"
"LFA Case 1 Intro/State Canvas/UsefulDefinitions-1/Heading (1)","Some Useful Definitions",Korean LFA ASA 2022,Y,"Beberapa Definisi yang Berguna"
"LFA Case 1 Intro/State Canvas/PracticingArt-3/Heading (1)","Practicing the Art of Low Flow Anesthesia",Korean LFA ASA 2022,Y,"Mempraktikkan Seni Anestesi Aliran Rendah"
"LFA Case 1 Intro/State Canvas/Why Bother-1/Text (1)","


Let’s face it, an individual anesthesia professional can basically use any fresh gas flow they choose and no one will even notice.  There is increasing attention in some institutions to the cost of inhaled anesthetics and even efforts to reduce waste, but for any individual anesthetic, there are rarely conditions that limit the FGF chosen by the clinician.  While it may be easier to manage anesthetic concentrations using higher fresh gas flows, there are advantages to reducing flows.  ",Korean LFA ASA 2022,Y,"Mari kita hadapi, seorang profesional anestesi individu pada dasarnya dapat menggunakan aliran gas segar apa pun yang mereka pilih dan tidak ada yang akan memperhatikan. Ada perhatian yang meningkat di beberapa institusi terhadap biaya anestesi inhalasi dan bahkan upaya untuk mengurangi limbah, tetapi untuk setiap anestesi individu, jarang ada kondisi yang membatasi FGF yang dipilih oleh klinisi. Meskipun mungkin lebih mudah untuk mengelola konsentrasi anestesi menggunakan aliran gas segar yang lebih tinggi, ada keuntungan untuk mengurangi aliran."
"LFA Case 1 Intro/State Canvas/PracticingArt-4/Heading (1)","Practicing the Art of Low Flow Anesthesia",Korean LFA ASA 2022,Y,"Mempraktikkan Seni Anestesi Aliran Rendah"
"LFA Case 1 Intro/State Canvas/UsefulDefinitions-2/Text (1)","<b><u>Rebreathing</u></b>: The return of exhaled gases to the inspiratory limb of the circle system.  The fresh gas flow setting determines the percentage of exhaled gas rebreathed, the rebreathing percentage.

<b><u>F<sub>D</sub>O<sub>2</sub>, F<sub>D</sub>A</u></b>: Fraction of oxygen or anesthetic agent delivered in the fresh gas to the breathing circuit expressed as a percent.

<b><u>F<sub>I</sub>O<sub>2</sub>, F<sub>I</sub>A</u></b>: Fraction of oxygen or anesthetic agent in the inspiratory limb of the breathing circuit expressed as a percent.

<b><u>F<sub>E</sub>O<sub>2</sub>, F<sub>E</sub>A</u></b>: Fraction of oxygen or anesthetic agent exhaled by the patient expressed as a percent.

",Korean LFA ASA 2022,Y,"Rebreathing: Kembalinya gas yang dihembuskan ke jalur inspirasi dari sistem lingkaran. Pengaturan aliran gas segar menentukan persentase gas yang dihembuskan yang dihirup kembali, persentase rebreathing.

F<sub>D</sub>O<sub>2</sub>, F<sub>D</sub>A: Fraksi oksigen atau agen anestesi yang diberikan dalam gas segar ke sirkuit pernapasan dinyatakan sebagai persen.

F<sub>I</sub>O<sub>2</sub>, F<sub>I</sub>A: Fraksi oksigen atau agen anestesi dalam jalur inspirasi dari sirkuit pernapasan dinyatakan sebagai persen.

F<sub>E</sub>O<sub>2</sub>, F<sub>E</sub>A: Fraksi oksigen atau agen anestesi yang dihembuskan oleh pasien dinyatakan sebagai persen."
"LFA Case 1 Intro/State Canvas/PracticingArt-4/Text (1)","


If you are looking for a specific FGF recommendation to implement low flow anesthesia you will be disappointed by this course.  While detailed guidance will be provided, the goal of this course is to empower the learner with the knowledge needed to comfortably embark on the practice of lower flow anesthesia.  With this start, it will be possible to further refine your art by ""progressive reduction in flowrates that permit safe and relaxed self-learning of low flow anesthesia"".

",Korean LFA ASA 2022,Y,"Jika Anda mencari rekomendasi FGF spesifik untuk menerapkan anestesi aliran rendah, Anda akan kecewa dengan kursus ini. Meskipun panduan rinci akan disediakan, tujuan dari kursus ini adalah untuk memberdayakan pembelajar dengan pengetahuan yang diperlukan untuk dengan nyaman memulai praktik anestesi aliran rendah. Dengan awal ini, akan mungkin untuk lebih menyempurnakan seni Anda dengan ""pengurangan progresif dalam laju aliran yang memungkinkan pembelajaran mandiri yang aman dan santai dari anestesi aliran rendah""."
"LFA Case 1 Intro/State Canvas/PracticingArt-1/Heading (1)","Practicing the Art of Low Flow Anesthesia",Korean LFA ASA 2022,Y,"Mempraktikkan Seni Anestesi Aliran Rendah"
"LFA Case 1 Intro/State Canvas/UsefulDefinitions-2/Heading (1)","Some Useful Definitions",Korean LFA ASA 2022,Y,"Beberapa Definisi yang Berguna"
"LFA Case 1 Intro/State Canvas/ScopeandApproach-2/Text (1)","

To reduce the complexity of teaching the concepts of low flow anesthesia, using nitrous oxide as part of the fresh gas flow is not included in the course.  Nitrous oxide can be used during low flow anesthesia but nitrous oxide is especially damaging to the environment as is Desflurane.  Regular use of nitrous oxide or Desflurane is therefore not recommended.  The authors believe that inhalation anesthesia using low flow techniques can be managed safely and effectively using isoflurane or sevoflurane in combination with air and/or oxygen.",Korean LFA ASA 2022,Y,"Untuk mengurangi kompleksitas pengajaran konsep anestesi aliran rendah, penggunaan nitrous oxide sebagai bagian dari aliran gas segar tidak termasuk dalam kursus. Nitrous oxide dapat digunakan selama anestesi aliran rendah tetapi nitrous oxide sangat merusak lingkungan seperti halnya Desflurane. Penggunaan rutin nitrous oxide atau Desflurane oleh karena itu tidak direkomendasikan. Para penulis percaya bahwa anestesi inhalasi menggunakan teknik aliran rendah dapat dikelola dengan aman dan efektif menggunakan isoflurane atau sevoflurane dalam kombinasi dengan udara dan/atau oksigen."
"LFA Case 1 Intro/State Canvas/PracticingArt-3/Text (1)","
The Art of Low Flow Anesthesia is the process of learning to achieve the goals of an inhalation anesthetic while minimizing waste and pollution.  While the pollution is hidden from view, the consequences for the environment are now well known.  There is no exact formula to follow for low flow anesthesia, but there is knowledge that can be used to guide the practice during induction, maintenance, and emergence.  Fortunately, visionaries understood the need to manage inhaled anesthetic waste and created the knowledge we use today to guide low flow anesthesia practice.  Ralph Waters pioneered the use of carbon dioxide absorbents and the circle breathing system, allowing exhaled anesthetic agents to be returned to the patient.   Severinghaus and Lowe developed the theoretical foundations for closed circuit anesthesia -  essential principles for understanding how to maximally reduce fresh gas flow safely and effectively.  The classic text by Ernst and Lowe, <i>The Quantitative Practice of Anesthesia: Use of Closed Circuit</i>, brings the early work together into a single reference for those seeking to learn the details of closed-circuit anesthesia.",Korean LFA ASA 2022,Y,"Seni Anestesi Aliran Rendah adalah proses belajar untuk mencapai tujuan anestesi inhalasi sambil meminimalkan limbah dan polusi. Meskipun polusi tersembunyi dari pandangan, konsekuensinya bagi lingkungan kini sudah dikenal baik. Tidak ada formula pasti untuk diikuti dalam anestesi aliran rendah, tetapi ada pengetahuan yang dapat digunakan untuk membimbing praktik selama induksi, pemeliharaan, dan pemulihan. Untungnya, para visioner memahami kebutuhan untuk mengelola limbah anestesi inhalasi dan menciptakan pengetahuan yang kita gunakan hari ini untuk membimbing praktik anestesi aliran rendah. Ralph Waters mempelopori penggunaan absorben karbon dioksida dan sistem pernapasan lingkaran, memungkinkan agen anestesi yang dihembuskan kembali ke pasien. Severinghaus dan Lowe mengembangkan dasar teori untuk anestesi sirkuit tertutup - prinsip penting untuk memahami bagaimana mengurangi aliran gas segar secara maksimal dengan aman dan efektif. Teks klasik oleh Ernst dan Lowe, <i>The Quantitative Practice of Anesthesia: Use of Closed Circuit</i>, mengumpulkan karya awal menjadi satu referensi bagi mereka yang ingin mempelajari detail anestesi sirkuit tertutup."
"LFA Case 1 Intro/State Canvas/UsefulDefinitions-3/Heading (1)","Some Useful Definitions",Korean LFA ASA 2022,Y,"Beberapa Definisi yang Berguna"
"LFA Case 1 Intro/State Canvas/ScopeandApproach-1/Heading (1)","Scope and Approach of the Course",Korean LFA ASA 2022,Y,"Lingkup dan Pendekatan Kursus"
"LFA Case 1 Intro/State Canvas/PracticingArt-2/Heading (1)","Practicing the Art of Low Flow Anesthesia",Korean LFA ASA 2022,Y,"Mempraktikkan Seni Anestesi Aliran Rendah"
"LFA Case 1 Intro/State Canvas/ScopeandApproach-1/Text (1)","
This course utilizes a simulated anesthesia circle system as an interactive learning platform.  The learner will follow guided exercises and make adjustments to air and oxygen fresh gas flows and vaporizer settings, while observing the impact on anesthetic waste.  The simulated circle system is generic, it is not within the scope of this course to teach how to use any particular anesthesia delivery system.  Furthermore, the simulations will not quantitatively match exactly what you will observe when using a specific anesthesia system.  This course will empower you with the knowledge required to confidently embark on your own practice of low flow anesthesia using the equipment you have available.  The details for using a specific anesthesia delivery system should be available from the manufacturer of the anesthesia delivery system(s) you are using.",Korean LFA ASA 2022,Y,"Kursus ini menggunakan sistem lingkaran anestesi simulasi sebagai platform pembelajaran interaktif. Peserta akan mengikuti latihan yang dipandu dan membuat penyesuaian pada aliran gas segar udara dan oksigen serta pengaturan penguap, sambil mengamati dampaknya pada limbah anestesi. Sistem lingkaran simulasi ini bersifat umum, tidak termasuk dalam lingkup kursus ini untuk mengajarkan cara menggunakan sistem pengiriman anestesi tertentu. Selain itu, simulasi tidak akan secara kuantitatif cocok persis dengan apa yang akan Anda amati saat menggunakan sistem anestesi tertentu. Kursus ini akan memberdayakan Anda dengan pengetahuan yang diperlukan untuk memulai praktik anestesi aliran rendah Anda sendiri dengan percaya diri menggunakan peralatan yang Anda miliki. Detail untuk menggunakan sistem pengiriman anestesi tertentu harus tersedia dari produsen sistem pengiriman anestesi yang Anda gunakan."
"LFA Case 1 Intro/State Canvas/AnatomyofCourse-2/Text (1)","
We provide a Quick Start button on the right side of the screen that is always available.

A Help button is also available at all times and shows how to use the simulation and user interface. <b>To get the most out of this course, we recommend using the Help button prior to the course to obtain a tour to understand the simulation display and the controls available for changing fresh gas flow and vaporizer settings.</b> Click here to access Help:



It will also be useful to keep a pad of paper handy to jot down specific results as they unfold.  The Plotting function is also an important tool for comparing the results of simulations.",Korean LFA ASA 2022,Y,"Kami menyediakan tombol Quick Start di sisi kanan layar yang selalu tersedia.

Tombol Bantuan juga tersedia setiap saat dan menunjukkan cara menggunakan simulasi dan antarmuka pengguna. <b>Untuk mendapatkan hasil maksimal dari kursus ini, kami merekomendasikan menggunakan tombol Bantuan sebelum kursus untuk mendapatkan tur untuk memahami tampilan simulasi dan kontrol yang tersedia untuk mengubah aliran gas segar dan pengaturan penguap.</b> Klik di sini untuk mengakses Bantuan:

Akan berguna juga untuk menyimpan selembar kertas untuk mencatat hasil spesifik saat mereka berkembang. Fungsi Plotting juga merupakan alat penting untuk membandingkan hasil simulasi."
"LFA Case 1 Intro/State Canvas/PracticingArt-2/Text (1)","

Inhalation anesthetics have always been a useful tool for managing anesthesia and emergence since the gases are exhaled from the body when the effect is no longer needed.  However, inhaled anesthetics are not benign.  Not only do they have potent physiologic effects but also economic and environmental effects as well.  It turns out that inhalation anesthesia is more easily managed using high fresh gas flows since the concentration of anesthetic can be changed rapidly and predictably.  The hidden consequence of using high fresh gas flows is waste and pollution as excess anesthetic flows out of the scavenging system and into the atmosphere. ",Korean LFA ASA 2022,Y,"Anestesi inhalasi selalu menjadi alat yang berguna untuk mengelola anestesi dan pemulihan karena gas dihembuskan dari tubuh ketika efeknya tidak lagi dibutuhkan. Namun, anestesi inhalasi tidaklah jinak. Tidak hanya memiliki efek fisiologis yang kuat tetapi juga efek ekonomi dan lingkungan. Ternyata anestesi inhalasi lebih mudah dikelola menggunakan aliran gas segar tinggi karena konsentrasi anestesi dapat diubah dengan cepat dan dapat diprediksi. Konsekuensi tersembunyi dari penggunaan aliran gas segar tinggi adalah limbah dan polusi karena anestesi berlebih mengalir keluar dari sistem pengumpulan dan ke atmosfer."
"LFA Case 1 Intro/State Canvas/AnatomyofCourse/Text (1)","This course is organized into 8 distinct topics, each intended to require 10-15 minutes of your time.  While the topics do not need to be viewed all at the same time, they are designed to be viewed in sequence.  Each topic has its own educational objectives and builds on concepts introduced in the previous topic. The individual topics are:

	<b>Topic 1:</b> Introduction to Low Flow Anesthesia
	<b>Topic 2:</b> Using the Circle System to Control Rebreathing of Exhaled Gases
	<b>Topic 3:</b> Safe Oxygen Delivery during Low Flow Anesthesia
	<b>Topic 4:</b> Effective Anesthetic Delivery during Low Flow Anesthesia
	<b>Topic 5:</b> Managing Fresh Gas Flow during the Maintenance Phase of Anesthesia
	<b>Topic 6:</b> Managing Fresh Gas Flow after Intravenous Induction
	<b>Topic 7:</b> Managing Fresh Gas Flow during the Emergence Phase of Anesthesia
	<b>Topic 8:</b> Carbon Dioxide Absorbents and Low Flow Anesthesia
",Korean LFA ASA 2022,Y,"Kursus ini diorganisir menjadi 8 topik yang berbeda, masing-masing dimaksudkan untuk memerlukan waktu 10-15 menit Anda. Meskipun topik-topik tersebut tidak perlu dilihat semua pada waktu yang sama, mereka dirancang untuk dilihat secara berurutan. Setiap topik memiliki tujuan pendidikan sendiri dan membangun konsep yang diperkenalkan pada topik sebelumnya. Topik individu adalah:

	<b>Topik 1:</b> Pengenalan Anestesi Aliran Rendah
	<b>Topik 2:</b> Menggunakan Sistem Lingkaran untuk Mengontrol Pernapasan Ulang Gas yang Dikeluarkan
	<b>Topik 3:</b> Pengiriman Oksigen yang Aman selama Anestesi Aliran Rendah
	<b>Topik 4:</b> Pengiriman Anestesi yang Efektif selama Anestesi Aliran Rendah
	<b>Topik 5:</b> Mengelola Aliran Gas Segar selama Fase Pemeliharaan Anestesi
	<b>Topik 6:</b> Mengelola Aliran Gas Segar setelah Induksi Intravena
	<b>Topik 7:</b> Mengelola Aliran Gas Segar selama Fase Pemulihan Anestesi
	<b>Topik 8:</b> Absorben Karbon Dioksida dan Anestesi Aliran Rendah"
